node,betweenness,eigenvector,betweenness_norm,eigenvector_norm,influence_weight
2489,0.0009316859383115371,0.014912340031640946,0.18136844316544445,0.201576343538438,0.19147239335194122
2490,0.0008391943160753296,0.016167916732358314,0.1633633828323152,0.21854849947276137,0.19095594115253828
120,0.0007320978885569998,0.01770276307209833,0.1425152498629783,0.2392956600392243,0.1909054549511013
2256,0.0010174985077012412,0.013589097571173889,0.19807331277251702,0.1836895212000391,0.19088141698627806
58,0.0006169564264409494,0.01934599104622198,0.12010101469095599,0.2615078605336541,0.19080443761230503
666,0.0008996096735942303,0.015271317317144702,0.1751242551240496,0.20642878979916335,0.19077652246160648
523,0.0006283979500780344,0.019173354059824725,0.12232830099438506,0.25917425411081124,0.19075127755259816
2604,0.001370062926779691,0.008469944128761984,0.2667059465543163,0.11449178088938915,0.19059886372185272
1098,0.000588352303210528,0.019716309213774336,0.11453273778015932,0.2665136062451033,0.1905231720126313
418,0.0005521397246589228,0.02022363860753418,0.1074833462149999,0.2733713900635178,0.19042736813925884
884,0.0005692304465028709,0.019975443260545324,0.11081034460141757,0.2700164296466339,0.19041338712402575
582,0.0008216133959204539,0.01633701636826152,0.15994095904465513,0.22083429004799804,0.19038762454632657
209,0.0007617227345139597,0.017186165226491978,0.1482822277353365,0.23231259067678942,0.19029740920606297
1582,0.0007601575682322809,0.01717692541998678,0.14797754161726803,0.23218769234384043,0.19008261698055423
933,0.0005434029038131646,0.020297202084726716,0.10578257610583387,0.2743657783834582,0.19007417724464604
1247,0.0005966015998103814,0.019526552557879308,0.11613860304011683,0.2639485860821884,0.1900435945611526
1478,0.0008349015602566158,0.016092997570277035,0.16252772522741402,0.21753578579259683,0.19003175551000542
555,0.0006396056319381112,0.018840408817300983,0.12451006603651883,0.25467369387384964,0.18959187995518423
1276,0.0006108663915524775,0.019236621068726874,0.11891548628366123,0.26002946075806105,0.18947247352086113
403,0.0006706043912771542,0.018369020856917016,0.13054449941175195,0.24830174545793182,0.18942312243484188
2039,0.0007454474141304852,0.017270206881187685,0.1451139610495485,0.23344861690892574,0.18928128897923713
600,0.00100419695777391,0.013539037480287926,0.1954839408577927,0.1830128379929379,0.18924838942536532
2412,0.0006544088859255013,0.01856718686735014,0.12739177007333327,0.25098043838687206,0.18918610423010268
1760,0.0007829015690285653,0.016699853185473602,0.1524050464728757,0.22573890721469014,0.1890719768437829
2616,0.0012232413812650056,0.01034471062031351,0.2381246467427066,0.13983378446183303,0.18897921560226982
2071,0.0008039100917440579,0.016366985127285166,0.15649471113500427,0.2212393903107035,0.18886705072285387
1755,0.0006537967114325128,0.01852653664470951,0.12727259994295637,0.2504309523084608,0.18885177612570858
2470,0.0009513505659233579,0.014233603119911583,0.18519649589085926,0.1924015725366584,0.18879903421375882
1289,0.0006627153750002517,0.018382187961088235,0.12900876881691042,0.2484797307176692,0.18874424976728982
188,0.0007921046139287167,0.016509867078630742,0.15419657498831846,0.2231707854672495,0.18868368022778398
361,0.0004729389099274712,0.02109885573040699,0.0920655666021504,0.28520206633944756,0.18863381647079897
2435,0.0006902150545028961,0.01796253754764281,0.13436204705569343,0.24280714038461376,0.1885845937201536
1873,0.0008140184156497473,0.01617771222737766,0.1584624675370268,0.2186809092800055,0.18857168840851615
1134,0.000628400194716816,0.018831848309496007,0.12232873795133004,0.2545579779058327,0.18844335792858136
1773,0.0007837790666234266,0.016560297534310778,0.15257586623747346,0.22385247505033234,0.1882141706439029
2468,0.0008115439578709964,0.016149900781207056,0.15798077243296202,0.21830497031833407,0.18814287137564806
2108,0.0008670212218768578,0.015346564538330455,0.16878036121075998,0.20744593799159114,0.18811314960117556
308,0.0005690112358241447,0.01962044199126815,0.11076767153113613,0.265217728861877,0.18799270019650657
405,0.0006344493365959636,0.018660951392610266,0.12350630584196083,0.25224789273108966,0.18787709928652524
2030,0.0009592639087702861,0.013981165636373706,0.18673696206445292,0.18898926938399144,0.18786311572422218
1386,0.000703008087604156,0.017638070639023593,0.13685242756003424,0.23842118533665305,0.18763680644834363
427,0.00043676487342545053,0.021447692356666548,0.0850236778995352,0.28991743706359197,0.18747055748156358
1331,0.0008232895231288292,0.015880359447237397,0.16026724558589153,0.21466146725853305,0.1874643564222123
1885,0.0006823451021404152,0.017891126372455556,0.1328300275745836,0.24184184563198025,0.1873359366032819
414,0.0005924265782329219,0.01918375510196145,0.11532586439874778,0.25931484935196464,0.1873203568753562
36,0.0005938198076181405,0.019122132133131863,0.11559708008869089,0.25848186588268385,0.18703947298568738
971,0.0006890069728398944,0.017747197371469303,0.1341268735047945,0.23989629706707427,0.18701158528593437
947,0.0007223272256258299,0.01722847135656284,0.14061322488690953,0.2328844603492118,0.18674884261806068
392,0.0004017948946159399,0.021835083305531192,0.07821617941382904,0.29515396270787936,0.1866850710608542
545,0.0006640528926445007,0.018052581547717248,0.12926913927316458,0.2440243028322288,0.1866467210526967
927,0.0006337011805753664,0.018474142988437324,0.1233606646048005,0.24972272532104314,0.18654169496292183
763,0.0008389853433107311,0.015482620455797508,0.1633227027453667,0.20928506279035408,0.1863038827678604
2444,0.0005701597801579014,0.019343599372336213,0.11099125513281359,0.2614755312764211,0.18623339320461735
1059,0.0006215692018272833,0.018598307004231596,0.12099896952325433,0.2514011023061275,0.18620003591469092
1576,0.0007260534884218024,0.017057062432656016,0.14133860503309445,0.23056745416120353,0.185953029597149
2062,0.0007701348799463559,0.016421153934312645,0.1499197942778991,0.22197161275408062,0.18594570351598985
1390,0.0005834335104234291,0.01909918217325828,0.11357521147932635,0.25817164166664164,0.185873426572984
482,0.0003677191284431334,0.022164310653069532,0.0715827545586338,0.2996042666017568,0.1855935105801953
807,0.0005760312954054862,0.01914787149757606,0.11213424499204289,0.25882979564814357,0.18548202032009323
830,0.0006346755329198311,0.018275994215317195,0.12355033878634973,0.24704426539607938,0.18529730209121456
2427,0.0006926009888401303,0.017428162963499763,0.13482650957299125,0.23558377540481348,0.18520514248890235
349,0.0004234247306381033,0.021269071217776412,0.08242679323115581,0.2875029403461252,0.18496486678864052
886,0.0006669147822619678,0.01775743762129445,0.12982625454461755,0.24003471881123337,0.18493048667792544
2016,0.0006911422836415387,0.01740714014460991,0.13454254790734096,0.23529960116028203,0.1849210745338115
348,0.0005597720023622853,0.01926206679470953,0.1089690982994135,0.26037342128949886,0.18467125979445617
1635,0.0007345972858390039,0.016717928249188753,0.1430017998636261,0.22598323541839216,0.18449251764100913
2282,0.0006686911009890303,0.017664869223644616,0.13017204506140564,0.2387834330247053,0.18447773904305548
2234,0.0006309727705409593,0.018202812409531765,0.1228295333942617,0.24605503628834263,0.18444228484130215
2121,0.0008048333262678139,0.01568690384821752,0.15667443436722742,0.21204644693276772,0.18436044064999757
2457,0.0007237258399241293,0.01683702968388315,0.14088548884136098,0.227593179375205,0.184239334108283
1385,0.0007316253482798332,0.01672135624249198,0.1424232618969927,0.22602957303906554,0.18422641746802912
781,0.0008700247883885239,0.014709242198008126,0.16936505628853693,0.19883098509050723,0.18409802068952208
2606,0.0012475732765628198,0.00925403554325262,0.2428612621492102,0.1250906728136308,0.18397596748142048
1746,0.00075157604380149,0.016375014867718016,0.14630700258474874,0.2213479316739357,0.18382746712934223
325,0.0010590068112488924,0.011944078822966126,0.20615360687518372,0.1614531140625732,0.18380336046887846
2595,0.0012442279469194498,0.009261134644982131,0.24221003709112593,0.1251866343438806,0.18369833571750327
602,0.0006290198674278071,0.018117601892932076,0.12244936773680071,0.24490321006048424,0.18367628889864246
1641,0.0007950004778962641,0.015720835830245722,0.15476030394226706,0.21250511974010342,0.18363271184118524
1035,0.00040507851183458243,0.021335166521029503,0.07885539110352753,0.2883963782322352,0.18362588466788135
2211,0.0006224684154593833,0.018182568496568186,0.12117401668219577,0.2457813908413202,0.18347770376175798
2437,0.0006510639282574594,0.017768863979085066,0.12674061742654488,0.24018917367334805,0.18346489554994647
1617,0.0008743998989027242,0.014551665345672907,0.1702167456293413,0.1967009528049884,0.18345884921716485
2585,0.0013239234857948079,0.00806356154103634,0.2577241231352384,0.10899853731141194,0.18336133022332518
1147,0.000470887887149774,0.020346689869020072,0.09166630029062707,0.27503472548274027,0.18335051288668366
71,0.000486299106535458,0.020098236123044896,0.09466635508626786,0.27167627217857476,0.1831713136324213
487,0.0007798702761365307,0.01584791224984772,0.15181495398569797,0.21422286490678927,0.1830189094462436
1126,0.0006138120884792503,0.018216629860091357,0.11948891606689296,0.2462418125524914,0.1828653643096922
1410,0.0008182060654725151,0.015258464657120724,0.15927766448016614,0.20625505501261213,0.18276635974638913
776,0.0007188008079771058,0.016685554109658766,0.13992674798240745,0.22554562062032482,0.18273618430136612
420,0.0006287755058387949,0.017955246826138513,0.12240179861597777,0.24270858864964293,0.18255519363281036
2038,0.0006301045873433757,0.017889182070735764,0.12266052683480509,0.24181556369161547,0.18223804526321027
2253,0.0007231226038536254,0.0165361662351451,0.14076805872626574,0.22352628217648904,0.1821471704513774
329,0.0003836279086007586,0.02142015453633024,0.07467966798321422,0.2895451968168813,0.18211243240004776
1088,0.0007543684824687793,0.01599173742993038,0.1468505980528086,0.21616701008107478,0.1815088040669417
423,0.0006967387032169584,0.016813098945754192,0.1356319857360732,0.22726969756886367,0.18145084165246844
1914,0.0008347861604206752,0.014820596394895216,0.16250526069540228,0.20033620639035232,0.1814207335428773
1734,0.0006137358866402005,0.017999985120709112,0.11947408208867509,0.24331333490787954,0.18139370849827732
2306,0.0006299119213298281,0.017759172645951515,0.12262302113305398,0.24005817186592351,0.18134059649948875
1389,0.0007699166868469127,0.015739793456787082,0.14987731929665468,0.21276137791502878,0.18131934860584173
1043,0.0004817989015324672,0.019884168123991627,0.09379031398512497,0.2687826254117904,0.1812864696984577
1089,0.00056493735261369,0.018672264764403635,0.10997462118537579,0.2524008203141759,0.18118772074977585
48,0.0006809318996066299,0.0169967678529211,0.13255492377308736,0.2297524270834704,0.18115367542827887
562,0.0003839665404271593,0.02125580324451254,0.07474558840192513,0.2873235915966317,0.1810345899992784
104,0.0007744372896567865,0.015594574701459425,0.1507573311762823,0.2107983952007102,0.18077786318849626
1092,0.0005366250634754499,0.019019277780310522,0.10446315472194667,0.25709154053369454,0.1807773476278206
462,0.0007347158688481174,0.016129765578295426,0.14302488405419334,0.21803279435059736,0.18052883920239535
1407,0.0004709722433456958,0.019919636776909888,0.09168272165247934,0.26926207004290303,0.1804723958476912
898,0.0006168156526836165,0.01780796055618053,0.1200736106955149,0.24071765847446244,0.18039563458498867
2401,0.0006788709223689476,0.01691098636265716,0.13215371965737938,0.2285928827655435,0.18037330121146145
797,0.0004981059155598243,0.01949666986535685,0.0969647503753304,0.26354464921641285,0.1802546997958716
607,0.0005148387480760674,0.019249562847432726,0.10022207954434095,0.26020440019914637,0.18021323987174365
1480,0.0006414102663314048,0.01741485351704686,0.12486136867717866,0.23540386604486033,0.1801326173610195
101,0.0006830206368754066,0.016806610917845063,0.13296153184887974,0.22718199617928145,0.1800717640140806
944,0.0004933121646994832,0.019536036842796537,0.09603156560274627,0.2640767891321883,0.1800541773674673
502,0.0006412977506066663,0.017349569274802933,0.12483946558624608,0.2345213916099771,0.1796804285981116
610,0.0007216366823209105,0.01619212459133819,0.14047879894035234,0.21887572723766638,0.17967726308900936
892,0.0005436255055728071,0.018734338981701792,0.10582590930743334,0.25323990349792996,0.17953290640268166
1240,0.0007920926484169437,0.015142512247517576,0.1541942456988522,0.2046876777463561,0.17944096172260415
1518,0.000591453034972277,0.01801807249723139,0.11513634771906345,0.24355782954895047,0.17934708863400695
1225,0.0006572821996039885,0.017049592678031023,0.12795110923169561,0.23046648236058465,0.17920879579614013
578,0.0007622830477056103,0.015515694063406445,0.14839130218529428,0.20973213259129,0.17906171738829213
474,0.0005605065468504444,0.018398194125534437,0.10911208982131475,0.2486960927437694,0.17890409128254206
1232,0.0005591173913738966,0.018414344122815948,0.10884166718667371,0.24891439901852272,0.1788780331025982
1515,0.0009620159564123408,0.012588395088723218,0.18727269473555144,0.17016260678189682,0.17871765075872414
2021,0.0007632486549068643,0.015445558697463434,0.1485792739766451,0.20878408348635238,0.17868167873149876
1458,0.0006491105524722399,0.01707182396969132,0.12636035975546273,0.23076699203750398,0.17856367589648336
911,0.0007116783511818982,0.01616360448615862,0.13854024117003566,0.21849020903547736,0.17851522510275653
2360,0.0007680046834573676,0.015351238468615334,0.14950511546290648,0.20750911746408038,0.17850711646349343
1653,0.0005546442855114522,0.01841550922133995,0.10797090139207985,0.248930148143062,0.17845052476757092
2278,0.0007436386574877,0.0156860843174098,0.14476185594322735,0.21203536899172784,0.1783986124674776
2223,0.0006254151891975093,0.017369531687529804,0.1217476560849899,0.2347912319004446,0.17826944399271724
292,0.0007589444325743771,0.01541588448986218,0.14774138422068733,0.20838296479854285,0.1780621745096151
1451,0.0005050650037946199,0.019071244095053497,0.09831945473126733,0.2577939909667473,0.1780567228490073
2487,0.0007180875276759047,0.01598672182028801,0.139787895894542,0.21609921198565987,0.17794355394010092
597,0.0008395892938765553,0.014231214298464079,0.16344027194907385,0.1923692818370276,0.17790477689305073
2344,0.0007511688075897289,0.01550022708736258,0.14622772716082041,0.20952305900056556,0.177875393080693
689,0.0010776292509883368,0.010798793530001075,0.20977878008495257,0.14597181326240363,0.1778752966736781
775,0.0007890640263324822,0.01495263754640533,0.15360467312959059,0.20212106191681828,0.17786286752320443
90,0.0004572946646528947,0.01971176887191719,0.08902014937165063,0.26645223254332095,0.1777361909574858
63,0.0006729234986658432,0.016558822681577334,0.1309959529320039,0.22383253884845963,0.17741424589023175
598,0.00039931322352669134,0.020496354539714226,0.07773308011674036,0.2770578054964336,0.17739544280658698
1261,0.00046287831686408646,0.019579341604581087,0.09010710181675935,0.2646621577275805,0.17738462977216993
551,0.0003780642281384482,0.020765995779767232,0.0735966033771862,0.2807026590285908,0.1771496312028885
2233,0.0007346958030519557,0.0156186479391029,0.1430209779072171,0.21112380323264934,0.17707239056993324
97,0.0008167007953985956,0.014409766229302803,0.15898463817309846,0.19478284304028817,0.17688374060669332
1744,0.0005963154652895679,0.017564411575802633,0.11608290211082097,0.23742550494034748,0.1767542035255842
390,0.0006042885817187056,0.017441812792171333,0.11763500422427585,0.2357682858537238,0.17670164503899982
2022,0.0006612064284704375,0.016610156557671663,0.12871502682545322,0.22452644034351638,0.1766207335844848
2290,0.0005522873545428487,0.018140784528714527,0.10751208487157,0.24521657945420075,0.17636433216288538
2109,0.0007036489091855785,0.015957738289055896,0.1369771743312263,0.21570742945949664,0.1763423018953615
1906,0.000611200397097655,0.01727751367872929,0.11898050611840003,0.23354738595042338,0.1762639460344117
1472,0.0004835554081257365,0.01911207158941922,0.09413224773461187,0.25834587330128483,0.17623906051794835
2311,0.0005770380476232337,0.017740856237006178,0.11233022635752012,0.23981058129770136,0.17607040382761074
1326,0.0006866811974941863,0.016155373536468655,0.13367412195380715,0.21837894784247672,0.17602653489814193
1663,0.0006512588767922515,0.016661462268793364,0.1267785674597038,0.2252199611208463,0.17599926429027507
1794,0.0006872615539787391,0.016115825802256182,0.13378709817010065,0.2178443645617263,0.17581573136591347
2124,0.0008338629749492803,0.014002915841420136,0.16232554701205174,0.18928327601173517,0.17580441151189347
1732,0.0006874473341254724,0.0160554678406351,0.13382326342128512,0.21702848072450184,0.17542587207289348
2281,0.0010222546780414988,0.011190593839161071,0.19899918186055487,0.1512679420758646,0.17513356196820973
574,0.0004603389598412721,0.019274155593216834,0.08961277297596593,0.2605368306401243,0.1750748018080451
370,0.0003290030326624869,0.02115253098555694,0.06404601097537699,0.2859276172354614,0.1749868141054192
1897,0.0009966419994399385,0.01153295210041196,0.19401324029779987,0.15589574202789788,0.1749544911628489
856,0.0005347260436617861,0.01817435737000918,0.1040934783610812,0.24567039760588005,0.17488193798348062
2591,0.001271634291605283,0.007535102198505115,0.24754514612747489,0.1018551311290055,0.1747001386282402
1664,0.0007899811280464762,0.014459203283125182,0.15378320250655306,0.19545110439455474,0.1746171534505539
88,0.0005021182071429077,0.018571981459142777,0.09774581086795567,0.2510452488914789,0.1743955298797173
2415,0.0008537914727000443,0.0134926721054976,0.16620496652785166,0.1823860978101636,0.17429553216900762
1431,0.0005669727423494341,0.01762003565366693,0.11037084426058484,0.23817739888890224,0.17427412157474353
940,0.0004982096841755,0.01860758717041213,0.09698495069337816,0.2515265461977053,0.17425574844554173
1522,0.0005800115771720413,0.017421769046187897,0.11290907423189186,0.23549734614757564,0.17420321018973375
1056,0.0006718877904205387,0.01609275786101967,0.1307943347854803,0.21753254554220627,0.17416344016384327
677,0.0005310186795431889,0.018100344629601302,0.10337177716243913,0.24466993640696533,0.17402085678470222
959,0.0005364449010169711,0.018020178161985215,0.10442808304889943,0.24358629270100393,0.17400718787495167
526,0.0007535940181700495,0.01487628177355969,0.14669983546385892,0.20108892896748787,0.17389438221567338
1322,0.0006326350651803576,0.016603399572385096,0.12315312719173417,0.22443510334445926,0.1737941152680967
1063,0.00046315576638728575,0.0190287364913352,0.09016111206421554,0.2572193978906818,0.17369025497744867
1071,0.0005415331543912036,0.01787282655585226,0.10541859772231858,0.24159447934939218,0.17350653853585538
492,0.0005715193703546076,0.01742574493002093,0.11125592238513521,0.23555108983392503,0.17340350610953012
785,0.0007839350034208105,0.014357612585519538,0.15260622197540055,0.19407786040216896,0.17334204118878477
2637,0.0012818532616850316,0.007170324762013199,0.24953444168073513,0.09692428179903122,0.17322936173988318
923,0.000531754394699649,0.0179614900185255,0.10351499657474689,0.24279298049496736,0.17315398853485714
965,0.0009055087354707404,0.012575307307753882,0.17627260740101777,0.1699856937670894,0.1731291505840536
217,0.0006714194024780142,0.015931932946073386,0.13070315514173994,0.21535860783451136,0.17303088148812565
182,0.0007353675508661395,0.0150105826391898,0.14315174499325803,0.20290432999578548,0.17302803749452175
1166,0.000493970386071458,0.018484853629579703,0.09615969953778199,0.2498675055415754,0.1730136025396787
1454,0.0005670442731618835,0.017399729559382845,0.11038476894438527,0.23519942917718736,0.17279209906078632
1862,0.0007355985169441797,0.01494159127415701,0.14319670645105795,0.20197174483010874,0.17258422564058334
522,0.0004175060852387949,0.01950187155492311,0.08127462868988747,0.26361496263206485,0.17244479566097615
275,0.0004152368467110147,0.019491996628082507,0.08083288298778916,0.26348147911163716,0.17215718104971317
2236,0.00044498656069818555,0.019055847911975482,0.08662416853648898,0.2575858743141811,0.17210502142533504
1130,0.0006527451326046225,0.016032401188009804,0.12706789231881227,0.21671667912367912,0.1718922857212457
2018,0.0005527076078719124,0.017471372661214995,0.10759389429778664,0.23616785897938036,0.1718808766385835
1257,0.0005679712235846615,0.017249469769238055,0.11056521553927055,0.23316830468472186,0.1718667601119962
1789,0.0008812069670708692,0.012708430145657718,0.17154185670530636,0.1717851709014076,0.17166351380335698
2240,0.0005311223179858011,0.017729773950790846,0.103391952140096,0.23966077739512182,0.1715263647676089
1724,0.000677141604723351,0.01562660095078796,0.13181707869691922,0.21123130742127375,0.1715241930590965
1599,0.0006254395486643078,0.016353056702809954,0.12175239806765586,0.221051113965676,0.17140175601666593
599,0.0005294513629347197,0.01772326010384246,0.10306667244685164,0.23957272699877633,0.17131969972281397
1301,0.0004341659592559137,0.019082076841067705,0.08451775525171276,0.25794042172995363,0.17122908849083318
341,0.0005965249966715503,0.016730696012970045,0.11612369094210173,0.22615582262688758,0.17113975678449467
928,0.0006404066297498436,0.016080471633359142,0.12466599382303895,0.21736646745905933,0.17101623064104915
1424,0.0008264856623455982,0.013396975716630628,0.16088942820135096,0.18109252965676131,0.17099097892905613
799,0.0005412028621379595,0.017485929108681048,0.10535430074272796,0.23636462457410864,0.1708594626584183
1474,0.0006213182561774655,0.016331481200967873,0.12095011870351449,0.22075946887428824,0.17085479378890137
1022,0.0008247621723134727,0.013387631404969902,0.1605539216845259,0.180966218683872,0.17076007018419895
1374,0.0007609141801045183,0.01428594708786172,0.1481248289291243,0.19310912786622397,0.17061697839767415
2640,0.0011318990449059544,0.008931413568632736,0.22034331436523336,0.12072965651095524,0.1705364854380943
550,0.00043116435525198375,0.019015720110206528,0.08393344220929577,0.2570434500174136,0.17048844611335467
516,0.0004753741297517862,0.01837122768003992,0.0925396233740086,0.248331576010012,0.1704355996920103
1246,0.0009420993454704937,0.011640573869132656,0.18339558918837426,0.1573505105335668,0.17037304986097052
2041,0.0006907824947156268,0.015210686208872507,0.13447250890097892,0.20560921372429783,0.17004086131263838
7,0.0004663170949691818,0.018431645610999685,0.0907765182001845,0.2491482704778947,0.1699623943390396
168,0.0005256660007505079,0.01757314039685633,0.1023297876040772,0.23754349606901487,0.16993664183654603
350,0.00026673057586079044,0.021288087825395558,0.0519236228639075,0.2877599957929725,0.16984180932844
1260,0.000498218781006796,0.017953774568499503,0.09698672154561716,0.24268868752674816,0.16983770453618266
367,0.000497711794856023,0.017946416955505917,0.09688802810709775,0.24258923159151122,0.1697386298493045
1413,0.0007338697202320485,0.014533107092851806,0.14286016689911732,0.19645009313184508,0.16965513001548121
2611,0.0011253971739075487,0.008894340107522051,0.21907761508594567,0.12022851901562252,0.1696530670507841
962,0.0006402292487720114,0.015854655751256587,0.12463146361229552,0.2143140196386262,0.16947274162546086
22,0.0005419815995662393,0.01725763798991537,0.105505895168697,0.23327871794339589,0.16939230655604645
2400,0.0006549557043226002,0.015629501964405015,0.12749821753303817,0.21127052163689922,0.1693843695849687
969,0.00048426625488832265,0.01807971943606729,0.09427062609298133,0.24439113703084211,0.16933088156191173
369,0.0006597528378336843,0.015546624908948684,0.12843206079586433,0.21015023778026284,0.1692911492880636
42,0.0005142530986060578,0.01763086904976573,0.10010807295880761,0.23832383843957414,0.16921595569919087
2222,0.0007639618337198763,0.014033732660708394,0.14871810630811613,0.18969983986009376,0.16920897308410493
158,0.0006215677401695148,0.01607517787541839,0.12099868498682097,0.21729490951664318,0.16914679725173207
1791,0.0007438410773307103,0.014311608656343996,0.14480126039303484,0.1934560060310957,0.16912863321206528
1118,0.0005726785927948156,0.016715167777777595,0.11148158466103474,0.22594592097060442,0.16871375281581957
1137,0.0005429835838518492,0.017126901024588463,0.10570094837545319,0.23151149164759033,0.16860622001152176
698,0.0007598666561187272,0.014000286450088275,0.14792091064865126,0.18924773342825843,0.16858432203845486
961,0.0003667180571862287,0.019652069918435298,0.07138787908837448,0.26564525679502005,0.16851656794169725
1106,0.0003337138447684801,0.020098485659328796,0.06496305031511126,0.2716796452649973,0.1683213477900543
704,0.0006551492983488185,0.015417790973824775,0.1275359038881687,0.2084087355404505,0.1679723197143096
1282,0.0004685118755339359,0.018105171561290368,0.09120376939906018,0.24473518406349187,0.16796947673127602
1157,0.0006150408227894967,0.015993798144695204,0.11972811000526795,0.21619486562530782,0.16796148781528789
1447,0.000640726858519018,0.015621940588440358,0.12472833177506086,0.21116831135227312,0.16794832156366699
1307,0.000425137783674347,0.018723700961559755,0.08276026801001361,0.2530961049258635,0.16792818646793856
470,0.00045384393823076147,0.018310107490107176,0.08834840704600559,0.24750538881357764,0.16792689792979162
1404,0.0005451939640773913,0.016991918468851265,0.10613123631243417,0.22968687592871287,0.16790905612057352
2329,0.0005514155896303674,0.016878072155977416,0.1073423810706631,0.22814796765370365,0.1677451743621834
56,0.0006735674608581485,0.015112753761807641,0.13112131107628103,0.20428541983606693,0.16770336545617398
353,0.0003184149454741373,0.02022262418612034,0.06198486052704981,0.2733576777045603,0.16767126911580507
806,0.0004416854636215009,0.01842533298506425,0.08598155409645425,0.24906294007022625,0.16752224708334024
497,0.0005762381194902135,0.016487394325213442,0.11217450680207308,0.2228670118506683,0.16752075932637067
328,0.000601704725784014,0.01608656709287294,0.11713201291683155,0.21744886233728578,0.16729043762705867
2070,0.0007682261590382729,0.013662619713264794,0.14954822943474635,0.18468335077610512,0.16711579010542574
1408,0.000591896351306695,0.01620124366416565,0.1152226467497743,0.21899899356294597,0.16711082015636014
2660,0.0011198049610140488,0.008558284913715767,0.2179889961590765,0.11568592026513537,0.16683745821210594
343,0.0005338417502351088,0.016969215777290415,0.10392133567275368,0.22937999414197738,0.16665066490736552
1103,0.0005261456632348626,0.017070728448170033,0.10242316202828494,0.2307521834144401,0.16658767272136252
1892,0.0006930503553186319,0.014648808790994696,0.13491398636668878,0.19801408142632776,0.16646403389650827
754,0.0007170224958598479,0.014276147064722388,0.13958056941846578,0.1929766568504862,0.166278613134476
1180,0.0004175869039902266,0.01857962764027794,0.08129036142827387,0.2511486055231,0.16621948347568694
231,0.0005562943142293015,0.016569812116522118,0.10829210742023665,0.22398108764154126,0.16613659753088894
767,0.000698517527934391,0.014507025368818269,0.1359782640863182,0.196097535548481,0.16603789981739958
808,0.0004537348175025839,0.01802699876127045,0.08832716484863755,0.24367848959711422,0.16600282722287588
520,0.0005438611671513371,0.016682168707606276,0.10587178482390766,0.22549985872341927,0.16568582177366348
540,0.0004084341981776469,0.018621648777784702,0.07950863226856658,0.251716622831716,0.16561262755014128
1306,0.0006874671883900635,0.01458955809073841,0.1338271283900595,0.197213164904547,0.16552014664730325
717,0.0005296295627962428,0.01685831028721133,0.1031013620671708,0.22788083819991556,0.16549110013354318
1545,0.0006213680658190032,0.015489027701639298,0.12095981499361488,0.20937167221491115,0.165165743604263
803,0.0005153276846912395,0.01701356342550456,0.10031725933514153,0.2299794598698624,0.16514835960250196
584,0.0004156323596447394,0.018418361034272007,0.08090987627714959,0.24896869729242957,0.16493928678478958
1100,0.0004362094951897246,0.018117833469946856,0.08491556412230665,0.24490634038394707,0.16491095225312685
1127,0.00040550962310887154,0.018559830457332435,0.07893931421262863,0.25088099871276376,0.1649101564626962
605,0.0005511162485908978,0.01645493252217536,0.10728410926889853,0.22242821206826008,0.1648561606685793
201,0.0006810532590737822,0.01455476688570993,0.13257854844822273,0.19674287762018672,0.1646607130342047
2331,0.0007250837220215312,0.01390291067587078,0.14114982358323153,0.18793146431996696,0.16454064395159923
2266,0.0006545756763553545,0.014913856385743674,0.12742423865459382,0.20159684073169465,0.16451053969314422
811,0.00046015958319065665,0.017710877828757184,0.08957785427372457,0.23940535060237705,0.1644916024380508
553,0.0004461308660076657,0.017873855763526125,0.086846926940316,0.2416083915804169,0.16422765926036645
1131,0.0004977570320690771,0.017109269832929475,0.09689683429657361,0.23127316344830684,0.1640849988724402
1916,0.00045319430037683183,0.01774853057274004,0.0882219440380932,0.23991431850682055,0.16406813127245687
94,0.00036492351106311085,0.018995406459691163,0.07103854030031857,0.25676886189870674,0.16390370109951266
96,0.0006514070202560794,0.014868920314514388,0.12680740609329774,0.20098942104355966,0.1638984135684287
1552,0.0005669798698808069,0.016065779411767386,0.11037223175524967,0.21716786654862955,0.1637700491519396
380,0.0004892714108272526,0.017161717076368592,0.09524496444361603,0.23198211479589517,0.1636135396197556
379,0.0003292566188677012,0.019463542396986656,0.06409537582393454,0.2630968513570172,0.16359611359047588
1323,0.0004419038620801105,0.01783269734448223,0.08602406905433752,0.24105203599845673,0.16353805252639714
1403,0.0007755399556414038,0.013027227804298623,0.1509719837804892,0.17609449232387367,0.16353323805218145
318,0.0005659689905253554,0.016037587940523394,0.11017544697253781,0.2167867906289365,0.16348111880073715
865,0.0003566378212985059,0.019044938987792498,0.06942559049463441,0.2574384138187741,0.16343200215670425
1925,0.0005955194318010006,0.015577784706981838,0.1159279407138607,0.21057143781591067,0.1632496892648857
1046,0.0007061124954023083,0.013977010766452549,0.13745675310166677,0.18893310626775298,0.1631949296847099
1346,0.0006851715139706891,0.014277598151297491,0.1333802364940508,0.19299627179524648,0.16318825414464866
2662,0.001179393337879241,0.007138065904050787,0.2295888826641596,0.09648822531017759,0.1630385539871686
904,0.0006315865326089852,0.015000935170674995,0.12294901257300041,0.20277392112477727,0.16286146684888883
2265,0.0007738176692960021,0.012918062348326034,0.15063671158166575,0.17461885715132727,0.1626277843664965
